"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5062","RT @ManiSan52335150: Yes Bank's willful defaulters

Adani Group - 14,730 crore
Ambani Group - 14,330 crore
Vedanta Group - 11,000 crore abo…",FALSE,0,NA,2020-03-07 14:58:29,FALSE,NA,"1236305223049572357",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SachinRoger1710",872,TRUE,FALSE,NA,NA
"5063","RT @timesofindia: #YesBankCrisis | Congress leader P Chidambaram slams SBI rescue plan for #YesBank

""The fiasco in the private sector lend…",FALSE,0,NA,2020-03-07 14:58:27,FALSE,NA,"1236305213859889154",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","varun18vijay",13,TRUE,FALSE,NA,NA
"5064","RT @pbhushan1: YesBank's huge loans were to Cos that had already gamed the PSU banking system&amp;run up a massive debt which they were struggl…",FALSE,0,NA,2020-03-07 14:58:26,FALSE,NA,"1236305212563845122",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iammsk",337,TRUE,FALSE,NA,NA
"5065","RT @snapnnchat: Who are the blood sucking parasites responsible for your suffering? 

#YesBank willful defaulters

Vedanta - 11,000 Cr
Amba…",FALSE,0,NA,2020-03-07 14:58:26,FALSE,NA,"1236305212219904001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subbelwanshi86",231,TRUE,FALSE,NA,NA
"5066","RT @sanjeev_goyal: Adani Closed his accounts with YES bank last month.
Gujrat Govt bodies took out thier money from #YesBank just 2 days ag…",FALSE,0,NA,2020-03-07 14:58:26,FALSE,NA,"1236305211809030145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohdmohsin917",1328,TRUE,FALSE,NA,NA
"5067","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 14:58:25,FALSE,NA,"1236305206931054593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rafeekkottai",1752,TRUE,FALSE,NA,NA
"5068","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 14:58:23,FALSE,NA,"1236305200035618818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rjsu",1752,TRUE,FALSE,NA,NA
"5069","RT @Arun2981: Loans by Yes Bank to 

Reliance Infra 

2500 cr in 2018 / 1550 cr in 2019 / 850 cr in 2017 

Reliance power

1125 cr in 2019…",FALSE,0,NA,2020-03-07 14:58:23,FALSE,NA,"1236305197674016769",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KabeeraRoya",318,TRUE,FALSE,NA,NA
"5070","did @RBI or anyone else ask how #yesbank was paying 6% interest on SB...what was their cost..",FALSE,0,NA,2020-03-07 14:58:22,FALSE,NA,"1236305193416810496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vaidya2703",0,FALSE,FALSE,NA,NA
"5071","RT @Sharwan113: #GodMorningSaturday
Must Read #GyanGanga_Book to know how different avatars are.
Saint Rampal Ji

#MustListen_Satsang Of
@S…",FALSE,0,NA,2020-03-07 14:58:20,FALSE,NA,"1236305184436842496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CPYADAV23070856",14,TRUE,FALSE,NA,NA
"5072","RT @Sanju_Verma_: #LoanBook grew solidly,but so did #DepositBook,so it is silly to blame Loan growth for #YesBank's problems

Deposit Book…",FALSE,0,NA,2020-03-07 14:58:19,FALSE,NA,"1236305180301262849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mayur3c2",201,TRUE,FALSE,NA,NA
"5073","RT @moneycontrolcom: SBI to invest up to 49% in #YesBank
No. of equity shares stand altered to Rs 2400 cr of Rs 2 each
RBI to appoint addit…",FALSE,0,NA,2020-03-07 14:58:18,FALSE,NA,"1236305176446689281",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rajendr74500854",17,TRUE,FALSE,NA,NA
"5074","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 14:58:17,FALSE,NA,"1236305175243034627",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BinMatheen",1752,TRUE,FALSE,NA,NA
"5075","RT @surendramehta65: Govt and @RBI should consider Right issue to existing shareholders of  @YESBANK at the same price at which it is allot…",FALSE,0,NA,2020-03-07 14:58:15,FALSE,NA,"1236305167059828736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajmeh65",3,TRUE,FALSE,NA,NA
"5076","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 14:58:15,FALSE,NA,"1236305166292242433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AGafoorG1",1752,TRUE,FALSE,NA,NA
"5077","RT @nadeeminc: Rising Gross NPA's of #YesBank since Modi Govt took over-

2015- Rs 313.40 Cr
2016- Rs 748.98 Cr
2017- Rs 2018.56 Cr
2018- R…",FALSE,0,NA,2020-03-07 14:58:14,FALSE,NA,"1236305162207035392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinghYashashwi",198,TRUE,FALSE,NA,NA
"5078","RT @JayasreeVijayan: ""History will be kind to me"" said a prime minister 

Under his PM ship  there were NO 

* Hindu Muslim riots 
* Econom…",FALSE,0,NA,2020-03-07 14:58:12,FALSE,NA,"1236305152019226626",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","satharabubacker",1231,TRUE,FALSE,NA,NA
"5079","RT @NagarJitendra: #YesBank

• Bad loans were given by UPA

• Soniya and gang compelled disbursements out of protocol

• Raghuram Rajan con…",FALSE,0,NA,2020-03-07 14:58:12,FALSE,NA,"1236305151024975873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vk_bhatia2014",64,TRUE,FALSE,NA,NA
"5080","RT @YatinMota: First Victim of Yes Bank Crisis? #Yes_Bank #YesBank 

Indusind Bank Defers Board meet which was scheduled next week for Fund…",FALSE,0,NA,2020-03-07 14:58:11,FALSE,NA,"1236305148722348033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nadu_unchained",70,TRUE,FALSE,NA,NA
"5081","RT @pvsubramanyam: Who are the VIP defaulters of YESBANK...i am sure we will the following names - Adag, Dhfl, Ruia, ...same suspects? who…",FALSE,0,NA,2020-03-07 14:58:09,FALSE,NA,"1236305141524987905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aman_taneja1984",40,TRUE,FALSE,NA,NA
"5082","RT @sanjeev_goyal: Adani Closed his accounts with YES bank last month.
Gujrat Govt bodies took out thier money from #YesBank just 2 days ag…",FALSE,0,NA,2020-03-07 14:58:06,FALSE,NA,"1236305127675293696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tabtall",1328,TRUE,FALSE,NA,NA
"5083","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 14:58:01,FALSE,NA,"1236305107781709831",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rowsanislami",1752,TRUE,FALSE,NA,NA
"5084","RT @vinodkapri: Friends of Modi on #YesBank list https://t.co/pRcEgzq9oW",FALSE,0,NA,2020-03-07 14:58:00,FALSE,NA,"1236305103042142208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Viv2511",42,TRUE,FALSE,NA,NA
"5085","RT @OfficialParul1: #GodMorningSaturday
Must Read #GyanGanga_Book to know how different avatars are.
Saint Rampal Ji

#MustListen_Satsang O…",FALSE,0,NA,2020-03-07 14:57:56,FALSE,NA,"1236305086512414720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CPYADAV23070856",14,TRUE,FALSE,NA,NA
"5086","RT @vinodkapri: Friends of Modi on #YesBank list https://t.co/pRcEgzq9oW",FALSE,0,NA,2020-03-07 14:57:54,FALSE,NA,"1236305077494661120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohdZee85631110",42,TRUE,FALSE,NA,NA
